547,337,883,421,631,672,0,210,-168,-42,-252
547,127,1051,463,883,672,0,-210,168,42,252
593,173,1097,509,929,462,-84,-84,-210,42,42
593,89,1181,509,1013,252,0,-84,84,0,84
677,383,1181,467,761,168,-42,-84,0,-42,0
677,257,1307,467,887,378,0,-126,126,0,126
683,263,1229,557,977,546,-126,-126,-210,-42,-42
701,449,1163,491,743,728,154,112,280,70,112
701,239,1373,491,953,630,0,-210,210,0,210
719,467,1181,509,761,168,42,84,0,42,0
719,257,1433,467,929,210,42,0,126,0,42
757,421,1303,547,883,420,56,-28,140,56,140
809,389,1481,557,977,504,126,126,252,0,0
809,389,1439,599,1019,126,0,0,-42,42,42
829,199,1627,661,1291,2058,-420,-420,-462,-378,-378
829,409,1459,619,1039,672,0,210,-168,-42,-252
839,419,1637,461,881,2184,-378,-42,-756,-336,-672
853,223,1567,769,1399,1106,14,-196,-70,308,518
887,467,1601,593,1013,756,168,210,168,126,84
937,97,1861,853,1693,882,84,-126,294,84,294
971,719,1433,761,1013,672,84,252,-168,168,0
983,269,1907,773,1487,812,154,70,280,112,196
1019,557,1901,599,1061,882,210,168,462,0,42
1039,409,1879,829,1459,308,56,140,-28,56,-28
1039,619,1669,829,1249,630,0,210,-210,0,-210
1061,641,1523,1019,1439,1176,-42,42,-504,336,252
1091,251,2141,881,1721,644,154,154,280,28,28
1097,887,1433,971,1181,672,126,168,0,210,168
1103,599,2027,683,1187,462,84,42,126,84,126
1129,457,2221,709,1381,3780,-672,-294,-1008,-714,-1092
1153,523,1867,1069,1699,1470,56,-364,434,98,518
1153,313,2287,859,1699,840,0,-210,420,-210,0
1163,449,2087,953,1667,2408,406,28,784,406,784
1163,239,2297,953,1877,630,0,-210,210,0,210
1217,461,2393,797,1553,840,126,210,252,-84,-168
1231,601,2029,1063,1693,812,140,350,-112,182,-28
1321,271,2539,1153,2203,840,-168,-168,-168,-168,-168
1259,419,2267,1091,1931,714,28,-182,238,28,238
1451,191,2879,1283,2543,1008,0,-252,0,252,504
1259,419,2477,881,1721,420,42,-42,84,84,168
1277,647,2243,941,1571,406,28,28,154,-98,-98
1237,607,1951,1153,1783,420,84,84,84,84,84
1297,457,2221,1213,2053,1344,168,0,0,504,672
1249,619,2089,1039,1669,840,-210,-420,0,-210,0
1249,829,1879,1039,1459,630,0,210,-210,0,-210
1451,443,2879,1031,2039,854,70,-98,490,-182,-14
1459,199,2887,1291,2551,1764,-420,-840,-84,-336,84
1453,613,2713,1033,1873,714,126,42,210,126,210
1459,1039,2089,1249,1669,840,210,420,0,210,0
1381,541,2389,1213,2053,336,84,84,168,0,0
1451,863,2459,1031,1619,1078,70,322,70,-182,-434
1327,571,2503,907,1663,1428,224,-28,476,224,476
1459,577,2551,1249,2131,1176,0,378,-336,-42,-420
1483,853,2659,937,1567,1050,224,434,182,56,-154
1489,1279,1741,1447,1657,1554,252,672,-210,294,-126
1489,439,2707,1321,2371,840,168,168,168,168,168
1511,1091,2141,1301,1721,1148,280,490,112,238,28
1531,1069,2203,1321,1783,966,42,-210,462,-126,126
1543,283,2887,1459,2719,504,84,84,0,168,168
1559,509,2861,1307,2357,322,70,70,154,-14,-14
1607,557,3203,1061,2111,966,154,-56,490,28,238
1613,983,2579,1277,1907,840,154,406,28,28,-224
1613,647,3209,983,1949,1302,0,-336,630,-294,42
1663,823,2713,1453,2293,1260,210,210,0,420,420
1721,251,3359,1553,3023,1050,-140,70,-350,-140,-350
1721,1301,2351,1511,1931,1050,210,210,210,210,210
1741,1489,2203,1531,1783,840,210,420,0,210,0
1777,97,3541,1693,3373,882,56,-154,182,140,350
1777,223,3541,1567,3121,378,56,-28,182,14,98
1801,751,3229,1423,2473,1470,350,560,350,140,-70
1847,1427,2393,1721,2141,714,126,126,42,210,210
1847,797,3527,1217,2267,756,-42,-252,0,126,336
1861,181,3709,1693,3373,336,84,84,168,0,0
1877,1163,2801,1667,2381,1848,-462,-924,0,-462,0
1877,953,3011,1667,2591,630,0,-210,210,0,210
1879,577,3391,1669,2971,1540,-70,-280,-280,350,560
1879,1039,2971,1627,2467,1428,0,462,-420,-42,-504
1889,1049,3527,1091,1931,756,42,252,0,-126,-336
1889,839,3191,1637,2687,840,0,-210,0,210,420
1889,1049,3191,1427,2267,756,0,210,-336,126,-84
1889,839,3527,1301,2351,252,42,42,0,84,84
1901,431,3539,1733,3203,1176,-210,-210,-84,-336,-336
1913,1493,2459,1787,2207,1932,-420,-294,-840,-126,-252
1913,1367,2879,1493,2039,1008,0,-126,420,-294,-168
1913,233,3719,1787,3467,1890,-420,-630,-630,0,210
1913,863,3593,1283,2333,378,0,0,126,-126,-126
1913,863,3467,1409,2459,378,0,0,-126,126,126
1933,547,3529,1723,3109,1554,56,-406,518,56,518
1933,337,3739,1723,3319,630,0,-210,210,0,210
1949,857,3671,1319,2411,1316,70,-182,700,-308,-56
1949,647,3881,1319,2621,630,0,-210,210,0,210
1993,523,3673,1783,3253,1736,-364,-574,-28,-490,-280
1993,733,3967,1279,2539,1722,0,210,294,-504,-714
1997,317,3761,1913,3593,462,84,84,42,126,126
2039,359,3761,1997,3677,252,42,42,0,84,84
2063,677,4079,1433,2819,672,70,-56,112,154,280
2069,1019,3581,1607,2657,1470,168,588,42,-126,-546
2083,1663,2713,1873,2293,1680,420,840,0,420,0
2087,1373,3011,1877,2591,840,210,420,0,210,0
2087,1163,3221,1877,2801,630,0,-210,210,0,210
2099,1721,2687,1889,2267,1134,252,294,294,168,126
2099,1511,2897,1889,2477,630,0,-210,210,0,210
2111,641,3623,2069,3539,1176,210,210,84,336,336
2113,223,4129,1987,3877,1512,252,42,420,294,504
2161,1321,3631,1531,2371,1512,168,588,-336,252,-168
2161,859,4093,1531,2833,406,98,182,14,98,14
2161,691,4261,1531,3001,504,0,-168,168,0,168
2179,1129,3271,2137,3187,1092,-168,42,-672,126,-84
2203,1153,3967,1489,2539,756,42,-168,336,-42,168
2203,733,4177,1699,3169,504,42,42,-84,168,168
2213,2003,2549,2087,2297,588,-126,-84,-252,-42,-84
2213,659,4397,1583,3137,756,-126,0,-252,-126,-252
2237,347,4337,2027,3917,1554,126,-294,714,-42,378
2237,557,4421,1733,3413,1092,0,210,84,-294,-504
2239,1021,4297,1399,2617,1666,350,182,770,98,266
2251,1033,3889,1831,3049,1120,182,14,308,224,392
2297,1373,3851,1667,2591,1260,210,0,840,-210,0
2297,743,4481,1667,3221,420,84,84,84,84,84
2309,1259,3527,2141,3191,2058,210,-252,630,252,714
2333,1787,3299,1913,2459,1792,154,658,28,-224,-728
2339,2087,2801,2129,2381,588,126,84,252,42,84
2333,1367,3719,1913,2879,1260,0,-420,420,0,420
2333,863,4349,1787,3257,1638,0,-504,630,-126,378
2339,1877,3011,2129,2591,630,0,-210,210,0,210
2339,659,4649,1709,3389,504,42,-84,168,42,168
2341,1039,3853,2131,3433,2310,462,462,462,462,462
2341,661,4483,1879,3559,1386,0,-378,630,-252,126
2347,541,4363,2137,3943,1386,14,-322,14,350,686
2357,1097,3701,2273,3533,1722,-350,-140,-1022,112,-98
2381,71,4733,2339,4649,1260,-210,-630,0,0,420
2381,491,4523,2129,4019,1092,-210,-210,-168,-252,-252
2389,1171,4447,1549,2767,1190,56,308,98,-238,-490
2347,1087,3943,2011,3271,882,14,224,-406,224,14
2423,1499,3557,2213,3137,1638,84,-378,546,84,546
2437,631,4663,2017,3823,644,56,140,140,-112,-196
2441,971,4373,1979,3449,1232,238,238,196,280,280
2543,1997,3299,2333,2879,1260,210,210,0,420,420
2543,1283,4139,2207,3467,980,196,196,196,196,196
2551,1249,4273,2131,3433,840,210,210,420,0,0
2591,701,4691,2381,4271,1064,154,70,28,364,448
2591,449,4943,2381,4523,630,0,210,-210,0,-210
2591,239,5153,2381,4733,490,-98,-140,-14,-140,-98
2591,911,4523,2339,4019,630,0,210,-210,0,-210
2591,701,4733,2339,4229,126,0,0,42,-42,-42
2593,1753,3559,2467,3307,1722,42,504,-714,336,-126
2593,1543,4567,1669,2719,1806,42,294,294,-462,-714
2593,1669,3727,2383,3307,336,0,-84,168,-84,0
2609,1559,3911,2357,3407,1134,252,462,210,84,-126
2609,1559,4457,1811,2861,1596,168,588,84,-168,-588
2617,727,5011,2113,4003,2142,504,504,882,126,126
2621,1151,4133,2579,4049,1372,70,-98,-140,448,616
2621,311,4973,2579,4889,2520,0,-840,840,0,840
2657,1187,4673,2111,3581,1848,420,630,252,378,168
2657,1187,5051,1733,3203,630,0,210,-210,0,-210
2657,977,5261,1733,3413,630,0,-210,210,0,210
2659,1399,4297,2281,3541,1750,350,140,770,140,350
2671,1453,4729,1831,3049,854,14,266,-322,98,-154
2687,1301,4283,2477,3863,462,0,84,-210,126,42
2687,1091,4493,2477,4073,504,0,-126,0,126,252
2687,1217,4493,2351,3821,462,0,-84,210,-126,-42
2689,379,5167,2521,4831,490,98,140,14,140,98
2693,1013,4457,2609,4289,1848,252,42,84,630,840
2699,389,5051,2657,4967,2716,-644,-644,-1148,-140,-140
2707,1237,4723,2161,3631,1246,266,266,350,182,182
2707,1237,5101,1783,3253,1092,-210,-546,0,-84,252
2729,1049,4871,2267,3947,784,112,322,-140,154,-56
2741,1481,4673,2069,3329,672,70,28,-56,238,280
2749,1279,4261,2707,4177,728,56,266,-196,98,-112
2767,1801,4153,2347,3313,1050,224,518,14,140,-154
2789,1697,4091,2579,3671,1134,168,546,-42,0,-378
2791,61,5563,2749,5479,2730,-672,-1218,-294,-504,42
2789,269,5519,2579,5099,966,168,-42,546,0,210
2837,1031,5483,1997,3803,420,-14,112,-140,-14,-140
2851,2011,4153,2389,3229,210,-28,-28,14,-70,-70
2851,1549,4993,2011,3313,952,14,266,-28,-196,-448
2851,919,5623,2011,3943,420,14,-112,140,14,140
2879,2039,4139,2459,3299,210,28,28,-14,70,70
2887,367,5701,2593,5113,406,98,98,182,14,14
2887,577,5743,2341,4651,602,98,98,266,-70,-70
2887,787,5743,2131,4231,840,0,210,0,-210,-420
2897,1091,5333,2267,4073,798,168,42,462,0,126
2903,509,5801,2399,4793,1834,112,448,238,-350,-686
2999,59,5981,2957,5897,1848,112,-308,280,364,784
2909,1019,5261,2447,4337,840,-210,-420,0,-210,0
3001,1489,5563,1951,3463,336,84,168,0,84,0
2917,2287,3631,2833,3463,1848,308,728,-280,476,56
3037,1063,5431,2617,4591,1134,140,-28,98,350,518
2917,2287,4093,2371,3001,1386,0,0,462,-462,-462
3037,643,5851,2617,5011,1260,0,-420,420,0,420
2917,1783,5101,1867,3001,1092,210,546,0,84,-252
2917,1321,5563,1867,3463,1050,210,84,462,84,210
3061,1129,6043,2011,3943,840,210,210,420,0,0
3109,1429,5881,2017,3697,2702,182,-574,1190,-70,686
2927,2003,4691,2087,3011,2394,504,504,1134,-126,-126
2917,1237,5227,2287,3967,336,84,168,0,84,0
2927,2003,4481,2297,3221,630,0,0,-210,210,210
2963,2333,3719,2837,3467,1344,84,294,-420,378,168
3119,1439,5261,2657,4337,840,210,420,0,210,0
2963,1283,5273,2333,4013,756,126,0,252,126,252
3163,1777,4759,2953,4339,2100,126,714,-672,336,-252
3167,857,5981,2663,4973,854,196,238,238,112,70
2963,1283,5693,1913,3593,882,126,252,210,-84,-210
3169,1699,5101,2707,4177,1470,252,462,-126,420,210
2963,653,5903,2333,4643,756,126,0,252,126,252
2971,619,5743,2551,4903,588,84,42,0,210,252
2971,1039,5323,2551,4483,1260,-210,-210,0,-420,-420
2999,1319,4721,2957,4637,1470,28,280,-602,406,154
2927,197,5741,2843,5573,2002,-434,-434,-602,-266,-266
3169,1699,5647,2161,3631,840,168,210,84,210,168
